episode,env_steps_total,episode_reward,score,survival_steps,epsilon,loss_mean,terminated,truncated,death_reason,fruit_reward_sum,distance_shaping_reward_sum,death_penalty_sum
297,13304,-18.0,0,29,0.812113,28.8329,True,False,wall,0.0,-8.0,-10.0
298,13331,-18.0,0,27,0.811856,25.1967,True,False,wall,0.0,-8.0,-10.0
299,13387,-9.0,0,56,0.811323,22.819,True,False,wall,0.0,1.0,-10.0
300,13455,6.0,1,68,0.810676,22.2957,True,False,wall,10.0,6.0,-10.0
301,13500,-8.0,0,45,0.810248,16.8579,True,False,wall,0.0,2.0,-10.0
302,13549,-11.0,1,49,0.809783,18.6278,True,False,wall,10.0,-11.0,-10.0
303,13651,-2.0,1,102,0.808814,19.2005,True,False,wall,10.0,-2.0,-10.0
304,13675,-17.0,0,24,0.808587,30.8402,True,False,wall,0.0,-7.0,-10.0
305,13749,-23.0,0,74,0.807885,39.491,True,False,wall,0.0,-13.0,-10.0
306,13824,-13.0,1,75,0.807175,84.1419,True,False,wall,10.0,-13.0,-10.0
307,13881,-14.0,0,57,0.806636,141.5663,True,False,wall,0.0,-4.0,-10.0
